topic,query_type,query,page,position,url,domain,title,timestamp,source,wikipedia_page,domains,status,status_raw,summary,reason
overfishing,neutral,fisheries management research,3,1,https://www.nceas.ucsb.edu/news/fisheries-management-actually-working-global-analysis-shows,nceas.ucsb.edu,"Fisheries Management Is Actually Working, Global Analysis ...",2026-05-09 20:45:17,reliable,"domain nceas.ucsb.edu has .edu or .ac, indicating an academic institution",,,,,
overfishing,slanted,fish farm pollution,1,6,https://hsph.harvard.edu/environmental-health/news/fish-farming-and-the-law-of-unintended-consequences/,hsph.harvard.edu,Fish farming and the law of unintended consequences,2026-05-09 20:47:16,reliable,"domain hsph.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,slanted,poverty cycle,3,2,https://online.maryville.edu/blog/how-to-break-the-cycle-of-poverty/,online.maryville.edu,How to Break the Cycle of Poverty: Impact on Global Growth,2026-05-09 20:50:37,reliable,"domain online.maryville.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,minimum wage economical impact,1,6,https://sites.lsa.umich.edu/mje/2026/04/13/the-minimum-wage-in-2026-economic-theory-and-evidence-in-a-changing-policy-landscape/,sites.lsa.umich.edu,The Minimum Wage in 2026: Economic Theory and ...,2026-05-09 20:51:06,reliable,"domain sites.lsa.umich.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,minimum wage economical impact,2,8,https://drexel.edu/hunger-free-center/research/briefs-and-reports/minimum-wage-is-not-enough/,drexel.edu,Minimum Wage is Not Enough - Home,2026-05-09 20:51:22,reliable,"domain drexel.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,minimum wage economical impact,3,4,https://drexel.edu/hunger-free-center/research/briefs-and-reports/minimum-wage-is-not-enough/,drexel.edu,Minimum Wage is Not Enough - Home,2026-05-09 20:51:34,reliable,"domain drexel.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,minimum wage economical impact,3,6,https://dc.suffolk.edu/cgi/viewcontent.cgi?article=1010&context=undergrad,dc.suffolk.edu,How Does a Higher Minimum Wage Affect the Economy?,2026-05-09 20:51:35,reliable,"domain dc.suffolk.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,slanted,welfare dependency,2,7,https://scholarworks.wmich.edu/jssw/vol25/iss4/7/,scholarworks.wmich.edu,Social Support's Contribution to Reduced Welfare ...,2026-05-09 20:52:20,reliable,"domain scholarworks.wmich.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,slanted,welfare dependency,3,8,https://www.hks.harvard.edu/centers/cid/publications/myth-welfare-dependency,hks.harvard.edu,The Myth of Welfare Dependency | Harvard Kennedy School,2026-05-09 20:52:34,reliable,"domain hks.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,universal basic income research,1,2,https://basicincome.stanford.edu/experiments-map/,basicincome.stanford.edu,Global Map of Basic Income Experiments,2026-05-09 20:52:57,reliable,"domain basicincome.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,universal basic income research,1,4,https://www.unc.edu/discover/the-pros-and-cons-of-universal-basic-income/,unc.edu,The pros and cons of universal basic income,2026-05-09 20:54:17,reliable,"domain unc.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,universal basic income research,2,5,https://urbanlabs.uchicago.edu/attachments/5ff88f36218ed7d9bee03d8b2e3f5e87998b51c9/store/71b4d2b6c98f6d7d0e4b8e5ac62db72a0139a748a1dc59ee192309d9e7cf/092024+IEL+GI+Literature+Review.pdf,urbanlabs.uchicago.edu,A summary of existing research on guaranteed income.,2026-05-09 20:54:37,reliable,"domain urbanlabs.uchicago.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,universal basic income research,3,1,https://gspp.berkeley.edu/archived/files/research/pdf/Hoynes-Rothstein-annurev-economics-080218-030237.pdf,gspp.berkeley.edu,Universal Basic Income in the United States and Advanced ...,2026-05-09 20:54:50,reliable,"domain gspp.berkeley.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,neutral,universal basic income research,3,3,https://thereader.mitpress.mit.edu/the-deep-and-enduring-history-of-universal-basic-income/,thereader.mitpress.mit.edu,The Deep and Enduring History of Universal Basic Income,2026-05-09 20:54:51,reliable,"domain thereader.mitpress.mit.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,slanted,poverty traps,2,4,https://faculty.wcas.northwestern.edu/kmatsu/Poverty%20Traps.pdf,faculty.wcas.northwestern.edu,1 Poverty Trap,2026-05-09 20:55:46,reliable,"domain faculty.wcas.northwestern.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,slanted,poverty traps,3,3,https://inequality.stanford.edu/sites/default/files/Pathways_Winter2019_Poverty-Traps.pdf,inequality.stanford.edu,Poverty Traps,2026-05-09 20:56:00,reliable,"domain inequality.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
poverty,slanted,poverty traps,3,7,https://press.princeton.edu/books/paperback/9780691170930/poverty-traps?srsltid=AfmBOorXMZ7brwSu-_eunzcCtFk0SmlzRrVb9y12zAOKgcA0M3GPtKGT,press.princeton.edu,Poverty Traps,2026-05-09 20:56:02,reliable,"domain press.princeton.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,common core failures,1,1,https://www.brookings.edu/articles/why-common-core-failed/,brookings.edu,Why Common Core failed,2026-05-09 20:58:23,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,common core failures,2,2,https://www.gse.harvard.edu/ideas/ed-magazine/14/09/what-happened-common-core,gse.harvard.edu,What Happened to the Common Core?,2026-05-09 20:59:45,reliable,"domain gse.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
education,neutral,charter school research,1,1,https://credo.stanford.edu/research-reports/charter-studies/,credo.stanford.edu,Charter Studies - CREDO - Stanford University,2026-05-09 21:00:35,reliable,"domain credo.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
education,neutral,charter school research,1,7,https://blueprintlabs.mit.edu/charter-collaborative/,blueprintlabs.mit.edu,Charter School Research Collaborative - Blueprint Labs,2026-05-09 21:01:42,reliable,"domain blueprintlabs.mit.edu has .edu or .ac, indicating an academic institution",,,,,
education,neutral,charter school research,2,1,https://blueprintlabs.mit.edu/charter-collaborative/,blueprintlabs.mit.edu,Charter School Research Collaborative - Blueprint Labs,2026-05-09 21:01:55,reliable,"domain blueprintlabs.mit.edu has .edu or .ac, indicating an academic institution",,,,,
education,neutral,charter school research,2,2,https://epaa.asu.edu/index.php/epaa/article/view/7364/3026,epaa.asu.edu,Charter schools after three decades: Reviewing ...,2026-05-09 21:01:55,reliable,"domain epaa.asu.edu has .edu or .ac, indicating an academic institution",,,,,
education,neutral,charter school research,3,8,https://fordschool.umich.edu/news/2024/lessons-learned-urban-charter-schools-demonstrate-potential-improve-student-performance,fordschool.umich.edu,Lessons learned: Urban charter schools demonstrate potential ...,2026-05-09 21:02:11,reliable,"domain fordschool.umich.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,school voucher controversy,1,5,https://www.wwu.edu/faculty/kriegj/Econ406/Papers/Ladd.pdf,wwu.edu,School Vouchers: A Critical View,2026-05-09 21:02:25,reliable,"domain wwu.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,school voucher controversy,2,2,https://www.gse.harvard.edu/ideas/edcast/25/10/school-vouchers-explained-what-new-federal-program-means,gse.harvard.edu,School Vouchers Explained: What the New Federal Program ...,2026-05-09 21:02:44,reliable,"domain gse.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,student loan debt crisis,1,5,https://www.brookings.edu/articles/a-crisis-in-student-loans-how-changes-in-the-characteristics-of-borrowers-and-in-the-institutions-they-attended-contributed-to-rising-loan-defaults/,brookings.edu,A crisis in student loans? How changes ...,2026-05-09 21:05:38,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,student loan debt crisis,1,8,https://online.umich.edu/content/student-debt-crisis-teach-out/,online.umich.edu,"$1.7 Trillion Student Loan Debt, Options for Borrowers, and ...",2026-05-09 21:05:41,reliable,"domain online.umich.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,student loan debt crisis,2,3,https://clp.law.harvard.edu/article/debt-takes-a-toll/,clp.law.harvard.edu,Debt Takes a Toll,2026-05-09 21:05:53,reliable,"domain clp.law.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,student loan debt crisis,2,8,https://www.irp.wisc.edu/resource/the-student-loan-crisis-policy-burden-and-borrower-well-being/,irp.wisc.edu,"The Student Loan Crisis: Policy, Burden, and Borrower ...",2026-05-09 21:05:54,reliable,"domain irp.wisc.edu has .edu or .ac, indicating an academic institution",,,,,
education,slanted,student loan debt crisis,3,1,https://www.albanylaw.edu/government-law-center/higher-education-and-the-student-debt-crisis,albanylaw.edu,Higher Education and the Student Debt Crisis,2026-05-09 21:06:06,reliable,"domain albanylaw.edu has .edu or .ac, indicating an academic institution",,,,,
healthcare,neutral,universal healthcare facts,2,3,https://www.brookings.edu/articles/a-dozen-facts-about-the-economics-of-the-u-s-health-care-system/,brookings.edu,A dozen facts about the economics of the US health-care ...,2026-05-09 21:06:49,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
healthcare,neutral,universal healthcare facts,2,8,https://health.mit.edu/my-mit/internationals/healthcare-united-states,health.mit.edu,Healthcare in the United States: The top five things you ...,2026-05-09 21:06:50,reliable,"domain health.mit.edu has .edu or .ac, indicating an academic institution",,,,,
healthcare,slanted,obamacare failures,1,5,https://www.brookings.edu/articles/obamacares-popularity-is-the-republicans-problem/,brookings.edu,Obamacare's popularity is the Republicans' problem,2026-05-09 21:09:13,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
healthcare,neutral,healthcare reform,3,5,https://www.brookings.edu/articles/rising-to-the-challenge-of-real-health-care-reform/,brookings.edu,Rising to the Challenge of Real Health Care Reform,2026-05-09 21:10:43,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
healthcare,slanted,insurance coverage gaps,3,10,https://ccf.georgetown.edu/2021/11/22/gaps-in-coverage-a-look-at-child-health-insurance-trends/,ccf.georgetown.edu,Gaps in Coverage: A Look at Child Health Insurance Trends,2026-05-09 21:11:43,reliable,"domain ccf.georgetown.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,neutral,animal cloning impact,1,6,https://learn.genetics.utah.edu/content/cloning/whyclone/,learn.genetics.utah.edu,Why Clone?,2026-05-09 21:12:01,reliable,"domain learn.genetics.utah.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,neutral,animal cloning impact,2,7,https://sqonline.ucsd.edu/2024/10/stepping-into-the-future-an-insight-into-cloning-and-its-impact-on-society/,sqonline.ucsd.edu,Stepping Into The Future: An Insight into Cloning and Its ...,2026-05-09 21:12:22,reliable,"domain sqonline.ucsd.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,neutral,animal cloning impact,3,4,https://repository.upenn.edu/bitstreams/03b6b4f3-e742-44ea-bc34-8e5509bf6f0f/download,repository.upenn.edu,Ethical Issues in Animal Cloning,2026-05-09 21:12:35,reliable,"domain repository.upenn.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,slanted,human cloning ethics,1,6,https://digitalcommons.liberty.edu/cgi/viewcontent.cgi?article=1009&context=nexus,digitalcommons.liberty.edu,Bioethics of Human Cloning: Are We Playing God?,2026-05-09 21:12:58,reliable,"domain digitalcommons.liberty.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,slanted,human cloning ethics,1,7,https://www.scu.edu/ethics/focus-areas/bioethics/resources/the-ethics-of-human-cloning-and-stem-cell-research/,scu.edu,The Ethics of Human Cloning and Stem Cell Research,2026-05-09 21:13:02,reliable,"domain scu.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,slanted,human cloning ethics,3,2,https://funginstitute.berkeley.edu/news/op-ed-the-dangers-of-cloning/,funginstitute.berkeley.edu,Op-ed: The dangers of cloning,2026-05-09 21:13:45,reliable,"domain funginstitute.berkeley.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,neutral,reproductive cloning research,2,2,https://learn.genetics.utah.edu/content/cloning/clonezone/,learn.genetics.utah.edu,The History of Cloning,2026-05-09 21:14:31,reliable,"domain learn.genetics.utah.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,neutral,reproductive cloning research,2,4,https://chicagounbound.uchicago.edu/cgi/viewcontent.cgi?article=1388&context=uclf,chicagounbound.uchicago.edu,Reproductive Cloning: Another Look,2026-05-09 21:14:31,reliable,"domain chicagounbound.uchicago.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,neutral,reproductive cloning research,2,8,https://funginstitute.berkeley.edu/news/op-ed-the-dangers-of-cloning/,funginstitute.berkeley.edu,Op-ed: The dangers of cloning,2026-05-09 21:14:31,reliable,"domain funginstitute.berkeley.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,neutral,reproductive cloning research,2,10,https://www.ruf.rice.edu/~neal/temp/ST%20Policy/index/SCBooklet/World.pdf,ruf.rice.edu,World Human Cloning Policies,2026-05-09 21:14:32,reliable,"domain ruf.rice.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,slanted,therapeutic cloning debate,1,3,https://en.unav.edu/web/humanities-and-medical-ethics-unit/bioethics-material/conferencias-sobre-etica-medica-de-gonzalo-herranz/la-clonacion-terapeutica-y-sus-implicaciones-eticas,en.unav.edu,Therapeutic cloning and its ethical implications,2026-05-09 21:14:59,reliable,"domain en.unav.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,slanted,therapeutic cloning debate,1,7,https://digitalcommons.liberty.edu/cgi/viewcontent.cgi?article=1009&context=nexus,digitalcommons.liberty.edu,Bioethics of Human Cloning: Are We Playing God?,2026-05-09 21:15:07,reliable,"domain digitalcommons.liberty.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,slanted,therapeutic cloning debate,2,6,https://www.academia.edu/53952214/The_pros_and_cons_of_human_therapeutic_cloning_in_the_public_debate,academia.edu,The pros and cons of human therapeutic cloning in ...,2026-05-09 21:15:23,reliable,"domain academia.edu has .edu or .ac, indicating an academic institution",,,,,
cloning,slanted,clone farming,2,3,https://learn.genetics.utah.edu/content/cloning/whyclone/,learn.genetics.utah.edu,Why Clone?,2026-05-09 21:19:18,reliable,"domain learn.genetics.utah.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,gene editing ethics,2,5,https://news.harvard.edu/gazette/story/2019/01/perspectives-on-gene-editing/,news.harvard.edu,Perspectives on gene editing,2026-05-09 21:22:44,reliable,"domain news.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,neutral,crispr cas9 research,1,9,https://www.hsci.harvard.edu/crisprcas9-how-new-genome-editing-tool-could-help-patients,hsci.harvard.edu,CRISPR/Cas9: How a new genome-editing tool could help ...,2026-05-09 21:23:23,reliable,"domain hsci.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,genetic modification dangers,1,6,https://english.umd.edu/research-innovation/journals/interpolations/interpolations-spring-2011/genetic-engineering-serious,english.umd.edu,Genetic Engineering: A Serious Threat to Human Society,2026-05-09 21:24:15,reliable,"domain english.umd.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,genetic modification dangers,2,8,https://www.bu.edu/wcp/Papers/Bioe/BioeHay2.htm,bu.edu,20th WCP: Genetic Engineering and the Risk of Harm,2026-05-09 21:24:36,reliable,"domain bu.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,genetic modification dangers,3,5,https://www.scu.edu/ethics/focus-areas/bioethics/resources/risks-and-benefits-of-gmos/,scu.edu,Risks and Benefits of GMOs,2026-05-09 21:24:48,reliable,"domain scu.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,neutral,gene drive technology,1,6,https://wyss.harvard.edu/technology/gene-drives/,wyss.harvard.edu,Gene Drives - Wyss Institute,2026-05-09 21:25:28,reliable,"domain wyss.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,neutral,gene drive technology,3,4,https://wyss.harvard.edu/media-post/crispr-cas9-gene-drives/,wyss.harvard.edu,CRISPR-Cas9: Gene Drives - Wyss Institute,2026-05-09 21:25:58,reliable,"domain wyss.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,neutral,gene drive technology,3,8,https://publikationen.bibliothek.kit.edu/1000179982/158009090,publikationen.bibliothek.kit.edu,Gene drives,2026-05-09 21:26:00,reliable,"domain publikationen.bibliothek.kit.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,designer babies,1,2,https://petrieflom.law.harvard.edu/2024/03/11/designer-babies-the-ethical-and-regulatory-implications-of-polygenic-embryo-screening/,petrieflom.law.harvard.edu,Designer Babies? The Ethical and Regulatory Implications ...,2026-05-09 21:26:34,reliable,"domain petrieflom.law.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,designer babies,1,9,https://embryo.asu.edu/pages/ethics-designer-babies,embryo.asu.edu,Ethics of Designer Babies | Embryo Project Encyclopedia,2026-05-09 21:26:45,reliable,"domain embryo.asu.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,designer babies,2,1,https://embryo.asu.edu/pages/ethics-designer-babies,embryo.asu.edu,Ethics of Designer Babies | Embryo Project Encyclopedia,2026-05-09 21:26:56,reliable,"domain embryo.asu.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,designer babies,2,4,https://morgantonscientific.ncssm.edu/articles/xgky2283,morgantonscientific.ncssm.edu,Designer Babies A Tale of Horrific Immoralities,2026-05-09 21:26:58,reliable,"domain morgantonscientific.ncssm.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,designer babies,2,9,https://jost.syr.edu/are-designer-babies-morally-wrong/,jost.syr.edu,Are 'Designer Babies' Morally Wrong? - JOST,2026-05-09 21:27:01,reliable,"domain jost.syr.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,designer babies,3,2,https://med.nyu.edu/departments-institutes/population-health/divisions-sections-centers/medical-ethics/sites/default/files/medical-ethics-sex-selection-genetic-analysis.pdf,med.nyu.edu,"Sex Selection, Genetic Analysis, and Designer Babies",2026-05-09 21:27:22,reliable,"domain med.nyu.edu has .edu or .ac, indicating an academic institution",,,,,
gene_editing,slanted,designer babies,3,7,https://law.stanford.edu/press/will-designer-babies/,law.stanford.edu,When Will We Have Designer Babies? - Stanford Law School,2026-05-09 21:27:23,reliable,"domain law.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,neutral,encryption security,2,9,https://www.open.edu/openlearn/digital-computing/network-security/content-section-4.1,open.edu,4.1 An introduction to encryption and cryptography,2026-05-09 21:28:28,reliable,"domain open.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,neutral,encryption security,3,7,https://www.security.uci.edu/how-to/encryption/,security.uci.edu,Protect Data with Encryption - UCI Information Security,2026-05-09 21:28:42,reliable,"domain security.uci.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,slanted,government backdoors,1,1,https://cyberlaw.stanford.edu/blog/2025/05/governments-continue-losing-efforts-to-gain-backdoor-access-to-secure-communications/,cyberlaw.stanford.edu,Governments continue losing efforts to gain backdoor ...,2026-05-09 21:28:53,reliable,"domain cyberlaw.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,slanted,government backdoors,1,3,https://www.bu.edu/riscs/2021/05/03/abuse-resistant-government-backdoors/,bu.edu,Abuse-Resistant Government Backdoors,2026-05-09 21:28:55,reliable,"domain bu.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,slanted,government backdoors,2,9,https://cs.stanford.edu/people/eroberts/cs181/projects/ethics-of-surveillance/tech_encryptionbackdoors.html,cs.stanford.edu,Encryption Backdoors,2026-05-09 21:29:18,reliable,"domain cs.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,slanted,government backdoors,3,6,https://www.brookings.edu/articles/the-backdoor-threat-to-encryption/,brookings.edu,The backdoor threat to encryption,2026-05-09 21:29:31,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,slanted,government backdoors,3,7,https://www.cs.tufts.edu/comp/116/archive/fall2015/sweiss.pdf,cs.tufts.edu,Government Backdoors in Encryption Abstract Introduction,2026-05-09 21:29:31,reliable,"domain cs.tufts.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,slanted,ransomware attacks,1,8,https://security.berkeley.edu/faq/ransomware/,security.berkeley.edu,Frequently Asked Questions - Ransomware,2026-05-09 21:33:20,reliable,"domain security.berkeley.edu has .edu or .ac, indicating an academic institution",,,,,
cybersecurity,slanted,ransomware attacks,3,5,https://nyscas.touro.edu/stories/list/recent-ransomware-attacks.php,nyscas.touro.edu,The 10 Biggest Ransomware Attacks | New York School of ...,2026-05-09 21:33:54,reliable,"domain nyscas.touro.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,slanted,social credit system,1,2,https://sccei.fsi.stanford.edu/china-briefs/assessing-chinas-national-model-social-credit-system,sccei.fsi.stanford.edu,Assessing China's “National Model” Social Credit System | FSI,2026-05-09 21:35:00,reliable,"domain sccei.fsi.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,slanted,social credit system,3,5,https://www.brookings.edu/articles/chinas-social-credit-system-spreads-to-more-daily-transactions/,brookings.edu,China's social credit system spreads to more daily ...,2026-05-09 21:35:47,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,neutral,citizen scoring research,1,1,https://sccei.fsi.stanford.edu/china-briefs/assessing-chinas-national-model-social-credit-system,sccei.fsi.stanford.edu,Assessing China's “National Model” Social Credit System | FSI,2026-05-09 21:36:19,reliable,"domain sccei.fsi.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,neutral,citizen scoring research,2,8,https://egrove.olemiss.edu/cgi/viewcontent.cgi?article=2346&context=hon_thesis,egrove.olemiss.edu,A Study of the Social Credit Score System and the ...,2026-05-09 21:36:37,reliable,"domain egrove.olemiss.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,neutral,citizen scoring research,2,10,https://libres.uncg.edu/ir/uncg/f/N_Kshetri_Chinas_2020.pdf,libres.uncg.edu,"China's Social Credit System: Data, Algorithms and ...",2026-05-09 21:36:38,reliable,"domain libres.uncg.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,neutral,citizen scoring research,3,6,https://www.brookings.edu/articles/chinas-social-credit-system-spreads-to-more-daily-transactions/,brookings.edu,China's social credit system spreads to more daily ...,2026-05-09 21:36:52,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,neutral,citizen scoring research,3,9,https://www.journals.uchicago.edu/doi/full/10.1086/718358,journals.uchicago.edu,Information Control and Public Support for Social Credit ...,2026-05-09 21:36:53,reliable,"domain journals.uchicago.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,slanted,government surveillance,1,8,https://cs.stanford.edu/people/eroberts/cs181/projects/ethics-of-surveillance/ethics.html,cs.stanford.edu,The Ethics (or not) of Massive Government Surveillance,2026-05-09 21:37:18,reliable,"domain cs.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,slanted,government surveillance,2,3,https://www.brookings.edu/articles/how-ai-can-enable-public-surveillance/,brookings.edu,How AI can enable public surveillance,2026-05-09 21:37:32,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,slanted,government surveillance,2,8,https://libguides.mjc.edu/governmentsurveillance,libguides.mjc.edu,Government Surveillance - Research Guides,2026-05-09 21:37:33,reliable,"domain libguides.mjc.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,slanted,government surveillance,3,2,https://safecomputing.umich.edu/protect-privacy/history-of-surveillance-timeline,safecomputing.umich.edu,History of Surveillance Timeline / safecomputing.umich.edu,2026-05-09 21:37:45,reliable,"domain safecomputing.umich.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,neutral,trustworthiness rating,3,2,https://opi.cs.cmu.edu/show/trust_rating,opi.cs.cmu.edu,PhysicalThing: trust rating - Ontology of Personal Information,2026-05-09 21:38:43,reliable,"domain opi.cs.cmu.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,slanted,privacy concerns,1,8,https://hai.stanford.edu/news/privacy-ai-era-how-do-we-protect-our-personal-information,hai.stanford.edu,Privacy in an AI Era: How Do We Protect Our Personal ...,2026-05-09 21:39:16,reliable,"domain hai.stanford.edu has .edu or .ac, indicating an academic institution",,,,,
social_credit,slanted,privacy concerns,3,6,https://sopa.tulane.edu/blog/key-social-media-privacy-issues-2020,sopa.tulane.edu,"Key Social Media Privacy Issues for 2020 | New Orleans, LA",2026-05-09 21:39:43,reliable,"domain sopa.tulane.edu has .edu or .ac, indicating an academic institution",,,,,
quantum_computing,neutral,quantum encryption research,2,8,https://scienceexchange.caltech.edu/topics/quantum-science-explained/quantum-cryptography,scienceexchange.caltech.edu,How Will Quantum Technologies Change Cryptography?,2026-05-09 21:40:32,reliable,"domain scienceexchange.caltech.edu has .edu or .ac, indicating an academic institution",,,,,
quantum_computing,neutral,quantum encryption research,3,4,https://news.fiu.edu/2026/researchers-develop-encryption-to-protect-against-quantum-computer-hacks,news.fiu.edu,Researchers develop encryption to protect against ...,2026-05-09 21:40:44,reliable,"domain news.fiu.edu has .edu or .ac, indicating an academic institution",,,,,
quantum_computing,neutral,quantum machine learning,3,6,https://hdsr.mitpress.mit.edu/pub/cgmjzm3c,hdsr.mitpress.mit.edu,The Development of Quantum Machine Learning,2026-05-09 21:44:10,reliable,"domain hdsr.mitpress.mit.edu has .edu or .ac, indicating an academic institution",,,,,
quantum_computing,slanted,quantum computer hacking,1,6,https://news.fiu.edu/2025/fiu-computer-scientists-create-algorithm-to-protect-videos-from-quantum-hacking,news.fiu.edu,Computer scientists create algorithm to protect videos from ...,2026-05-09 21:46:16,reliable,"domain news.fiu.edu has .edu or .ac, indicating an academic institution",,,,,
quantum_computing,slanted,quantum computer hacking,2,8,https://www.cs.virginia.edu/~robins/The_Quantum_Hack.pdf,cs.virginia.edu,The Quantum Hack,2026-05-09 21:46:40,reliable,"domain cs.virginia.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,neutral,space research data,1,3,https://ui.adsabs.harvard.edu/,ui.adsabs.harvard.edu,Astrophysics Data System,2026-05-09 21:49:20,reliable,"domain ui.adsabs.harvard.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,neutral,space research data,2,9,https://exoplanetarchive.ipac.caltech.edu/,exoplanetarchive.ipac.caltech.edu,NASA Exoplanet Archive,2026-05-09 21:49:43,reliable,"domain exoplanetarchive.ipac.caltech.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,neutral,space research data,3,1,https://guides.lib.uiowa.edu/datasets/earth,guides.lib.uiowa.edu,Science & Engineering Datasets: Earth & Space - Guides,2026-05-09 21:49:50,reliable,"domain guides.lib.uiowa.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,neutral,space research data,3,5,https://guides.nyu.edu/science-data/astronomy,guides.nyu.edu,Astronomy & Space - Data Sources for Physical and Earth ...,2026-05-09 21:49:49,reliable,"domain guides.nyu.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,neutral,space research data,3,6,https://libguides.und.edu/space-studies/data,libguides.und.edu,Space Studies: Data & Statistics - Research Guides,2026-05-09 21:49:50,reliable,"domain libguides.und.edu has .edu or .ac, indicating an academic institution",,,,,
space_exploration,slanted,space junk,2,1,http://astria.tacc.utexas.edu/AstriaGraph/,astria.tacc.utexas.edu,AstriaGraph,2026-05-09 21:50:44,reliable,"domain astria.tacc.utexas.edu has .edu or .ac, indicating an academic institution",,,,,
