topic,query_type,query,page,position,url,domain,title,timestamp,source,wikipedia_page,domains,status,status_raw,summary,reason
pesticides,slanted,pesticide health hazards,2,8,https://extension.psu.edu/potential-health-effects-of-pesticides/,extension.psu.edu,Potential Health Effects of Pesticides,2026-05-09 16:36:05,reliable,"domain extension.psu.edu has .edu or .ac, indicating an academic institution"
pesticides,slanted,pesticide health hazards,3,1,https://npic.orst.edu/health/risk.html,npic.orst.edu,Understanding Pesticide Risks,2026-05-09 16:36:12,reliable,"domain npic.orst.edu has .edu or .ac, indicating an academic institution"
pesticides,neutral,organic farming pesticide use,1,4,https://www.johnson.k-state.edu/programs/lawn-garden/agent-articles-fact-sheets-and-more/agent-articles/environment/organic-does-not-mean-pesticide-free.html,johnson.k-state.edu,Organic Does Not Mean Pesticide Free,2026-05-09 16:36:38,reliable,"domain johnson.k-state.edu has .edu or .ac, indicating an academic institution"
pesticides,neutral,organic farming pesticide use,2,2,https://npic.orst.edu/ingred/organic.html,npic.orst.edu,Pesticide Ingredients Used in Organic Agriculture,2026-05-09 16:36:55,reliable,"domain npic.orst.edu has .edu or .ac, indicating an academic institution"
pesticides,neutral,organic farming pesticide use,2,3,https://bren.ucsb.edu/news/organic-farms-can-have-mixed-effects-pesticide-use-depending-their-neighbor,bren.ucsb.edu,Organic farms can have mixed effects on pesticide use ...,2026-05-09 16:36:55,reliable,"domain bren.ucsb.edu has .edu or .ac, indicating an academic institution"
pesticides,slanted,conventional pesticide dangers,2,6,https://extension.psu.edu/potential-health-effects-of-pesticides/,extension.psu.edu,Potential Health Effects of Pesticides,2026-05-09 16:37:37,reliable,"domain extension.psu.edu has .edu or .ac, indicating an academic institution"
pesticides,slanted,conventional pesticide dangers,3,4,https://extension.msstate.edu/publications/pesticides-benefits-and-risks,extension.msstate.edu,Pesticides: Benefits and Risks,2026-05-09 16:37:45,reliable,"domain extension.msstate.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,neutral,aspartame safety,1,7,https://sph.umich.edu/news/2023posts/aspartame-and-cancer-a-toxicologists-take.html,sph.umich.edu,Aspartame and cancer: A toxicologist's take |,2026-05-09 16:39:43,reliable,"domain sph.umich.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,neutral,aspartame safety,3,5,https://www.unr.edu/nevada-today/news/2024/atp-aspartame,unr.edu,Aspartame: Is it safe for kids?,2026-05-09 16:40:02,reliable,"domain unr.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,slanted,aspartame dangers,2,2,https://sph.umich.edu/news/2023posts/aspartame-and-cancer-a-toxicologists-take.html,sph.umich.edu,Aspartame and cancer: A toxicologist's take |,2026-05-09 16:42:35,reliable,"domain sph.umich.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,neutral,diet soda health,1,1,https://health.osu.edu/wellness/exercise-and-nutrition/diet-soda-bad-for-you,health.osu.edu,Is diet soda bad for you? | Ohio State Health & Discovery,2026-05-09 16:48:56,reliable,"domain health.osu.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,neutral,diet soda health,3,5,https://www.chhs.colostate.edu/krnc/monthly-blog/the-low-down-on-diet-drinks-how-much-is-okay/,chhs.colostate.edu,The Low Down on Diet Drinks - How Much is Okay?,2026-05-09 16:49:34,reliable,"domain chhs.colostate.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,neutral,diet soda health,3,9,https://www.health.harvard.edu/blog/drinking-diet-soda-raise-risk-stroke-2017073112109,health.harvard.edu,Does drinking diet soda raise the risk of a stroke?,2026-05-09 16:49:35,reliable,"domain health.harvard.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,slanted,diet soda cancer risk,2,4,https://sph.umich.edu/news/2023posts/aspartame-and-cancer-a-toxicologists-take.html,sph.umich.edu,Aspartame and cancer: A toxicologist's take |,2026-05-09 16:50:13,reliable,"domain sph.umich.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,slanted,diet soda cancer risk,3,4,https://news.yale.edu/2018/07/19/low-or-no-calorie-soft-drinks-linked-improved-outcomes-colon-cancer,news.yale.edu,Low- or no-calorie soft drinks linked to improved outcomes in ...,2026-05-09 16:50:22,reliable,"domain news.yale.edu has .edu or .ac, indicating an academic institution"
artificial_sweeteners,slanted,diet soda cancer risk,3,6,https://www.buffalo.edu/news/releases/2021/03/009.html,buffalo.edu,Study finds increased risk of death among breast cancer ...,2026-05-09 16:50:22,reliable,"domain buffalo.edu has .edu or .ac, indicating an academic institution"
electromagnetic_fields,neutral,emf safety research,3,6,https://ehs.unc.edu/topics/electromagnetic-field-radiation/,ehs.unc.edu,Electromagnetic Field Radiation,2026-05-09 16:50:59,reliable,"domain ehs.unc.edu has .edu or .ac, indicating an academic institution"
electromagnetic_fields,slanted,emf health risks,2,1,https://ehs.unc.edu/topics/electromagnetic-field-radiation/,ehs.unc.edu,Electromagnetic Field Radiation,2026-05-09 16:51:35,reliable,"domain ehs.unc.edu has .edu or .ac, indicating an academic institution"
electromagnetic_fields,neutral,cell phone radiation safety,2,5,https://msutoday.msu.edu/news/2023/10/ask-the-expert-how-harmful-is-radiation-risk-from-mobile-phones,msutoday.msu.edu,Ask the expert: How harmful is radiation risk from mobile ...,2026-05-09 16:54:10,reliable,"domain msutoday.msu.edu has .edu or .ac, indicating an academic institution"
electromagnetic_fields,slanted,cell phone radiation brain tumors,1,5,https://hsph.harvard.edu/news/cell-phones-dont-cause-brain-cancer-study/,hsph.harvard.edu,Cell phones don't cause brain cancer: study,2026-05-09 16:54:40,reliable,"domain hsph.harvard.edu has .edu or .ac, indicating an academic institution"
electromagnetic_fields,neutral,wi-fi health effects,1,9,http://ui.adsabs.harvard.edu/abs/2021JPhCS1804a2001H/abstract,ui.adsabs.harvard.edu,Evaluation of Health Hazards Due to The Wi-Fi Router On ...,2026-05-09 16:55:37,reliable,"domain ui.adsabs.harvard.edu has .edu or .ac, indicating an academic institution"
electromagnetic_fields,slanted,wi-fi radiation dangers,1,8,https://www.safety.rochester.edu/ih/pdf/WiFi_Exposure.pdf,safety.rochester.edu,Radiation Safety Review of Hazards Associated with WiFi ...,2026-05-09 16:56:39,reliable,"domain safety.rochester.edu has .edu or .ac, indicating an academic institution"
electromagnetic_fields,slanted,wi-fi radiation dangers,2,10,http://ui.adsabs.harvard.edu/abs/2021JPhCS1804a2001H/abstract,ui.adsabs.harvard.edu,Evaluation of Health Hazards Due to The Wi-Fi Router On ...,2026-05-09 16:56:48,reliable,"domain ui.adsabs.harvard.edu has .edu or .ac, indicating an academic institution"
electromagnetic_fields,slanted,wi-fi radiation dangers,3,5,https://environmentalhealth.buffalostate.edu/sites/environmentalhealth/files/documents/wifi%20statement%20%281%29.pdf,environmentalhealth.buffalostate.edu,Position Statement on Wi-Fi Radiation Concerns,2026-05-09 16:56:56,reliable,"domain environmentalhealth.buffalostate.edu has .edu or .ac, indicating an academic institution"
essential_oils,neutral,essential oils therapeutic facts,2,6,https://cris.msu.edu/news/essential-oils/essential-oils-an-overview/,cris.msu.edu,Essential Oils – An Overview - CRIS@msu.edu,2026-05-09 16:57:33,reliable,"domain cris.msu.edu has .edu or .ac, indicating an academic institution"
essential_oils,neutral,essential oils therapeutic facts,3,1,https://health.osu.edu/wellness/integrative-healing/essential-oils,health.osu.edu,How and why to use essential oils | Ohio State Health ...,2026-05-09 16:57:58,reliable,"domain health.osu.edu has .edu or .ac, indicating an academic institution"
essential_oils,neutral,lavender oil research,1,7,https://cris.msu.edu/news/essential-oils/essential-oils-digging-deeper-lavender-oil/,cris.msu.edu,Essential Oils – Digging Deeper Lavender Oil - CRIS@msu.edu,2026-05-09 17:01:59,reliable,"domain cris.msu.edu has .edu or .ac, indicating an academic institution"
aluminum,neutral,aluminum in vaccines safety,1,2,https://www.chop.edu/vaccine-education-center/vaccine-safety/vaccine-ingredients/aluminum,chop.edu,Vaccine ingredients: Aluminum,2026-05-09 17:03:39,reliable,"domain chop.edu has .edu or .ac, indicating an academic institution"
aluminum,neutral,aluminum in vaccines safety,2,1,https://www.cidrap.umn.edu/anti-science/aluminum-vaccines-not-linked-autism-other-health-problems-study-finds,cidrap.umn.edu,"Aluminum in vaccines not linked to autism, other health ...",2026-05-09 17:03:57,reliable,"domain cidrap.umn.edu has .edu or .ac, indicating an academic institution"
aluminum,neutral,aluminum in vaccines safety,3,8,https://publichealth.jhu.edu/2026/a-guide-to-vaccine-ingredients,publichealth.jhu.edu,A Guide to Vaccine Ingredients | Johns Hopkins,2026-05-09 17:04:08,reliable,"domain publichealth.jhu.edu has .edu or .ac, indicating an academic institution"
aluminum,slanted,aluminum vaccine toxicity,1,2,https://www.chop.edu/vaccine-education-center/vaccine-safety/vaccine-ingredients/aluminum,chop.edu,Vaccine ingredients: Aluminum,2026-05-09 17:04:20,reliable,"domain chop.edu has .edu or .ac, indicating an academic institution"
aluminum,slanted,aluminum vaccine toxicity,1,7,https://www.cidrap.umn.edu/anti-science/aluminum-vaccines-not-linked-autism-other-health-problems-study-finds,cidrap.umn.edu,"Aluminum in vaccines not linked to autism, other health ...",2026-05-09 17:04:24,reliable,"domain cidrap.umn.edu has .edu or .ac, indicating an academic institution"
aluminum,slanted,aluminum vaccine toxicity,2,7,https://www.cidrap.umn.edu/public-health/aluminum-our-diets-far-exceeds-vaccines-researchers-note,cidrap.umn.edu,Aluminum in our diets far exceeds that from vaccines ...,2026-05-09 17:04:35,reliable,"domain cidrap.umn.edu has .edu or .ac, indicating an academic institution"
aluminum,neutral,aluminum antiperspirants cancer research,1,7,https://health.osu.edu/health/skin-and-body/aluminum-in-antiperspirant,health.osu.edu,Should you worry about aluminum in your antiperspirant?,2026-05-09 17:06:37,reliable,"domain health.osu.edu has .edu or .ac, indicating an academic institution"
aluminum,neutral,aluminum antiperspirants cancer research,3,6,https://ui.adsabs.harvard.edu/abs/2023JTEMB..7927247M/abstract,ui.adsabs.harvard.edu,Correlation between daily life aluminium exposure and ...,2026-05-09 17:06:56,reliable,"domain ui.adsabs.harvard.edu has .edu or .ac, indicating an academic institution"
mercury,neutral,mercury in fish guidelines,2,2,https://www.stonybrook.edu/commcms/gelfond/_pdf/guide_to_mercury_levels_in_seafood.pdf,stonybrook.edu,Guide to mercury levels in,2026-05-09 17:20:03,reliable,"domain stonybrook.edu has .edu or .ac, indicating an academic institution"
mercury,neutral,mercury in fish guidelines,2,10,https://hsph.harvard.edu/advanced-learning-academy/news/the-mercury-question-how-to-understand-risk-vs-reward-when-eating-fish/,hsph.harvard.edu,How to Understand Risk vs. Reward When Eating Fish,2026-05-09 17:20:05,reliable,"domain hsph.harvard.edu has .edu or .ac, indicating an academic institution"
mercury,slanted,mercury seafood dangers,1,7,https://www.urmc.rochester.edu/news/publications/health-matters/is-mercury-in-fish-bad-for-you,urmc.rochester.edu,Is Mercury in Fish Bad for You? - URMC.Rochester.edu,2026-05-09 17:20:40,reliable,"domain urmc.rochester.edu has .edu or .ac, indicating an academic institution"
mercury,slanted,mercury seafood dangers,2,2,https://hsph.harvard.edu/advanced-learning-academy/news/the-mercury-question-how-to-understand-risk-vs-reward-when-eating-fish/,hsph.harvard.edu,How to Understand Risk vs. Reward When Eating Fish,2026-05-09 17:20:53,reliable,"domain hsph.harvard.edu has .edu or .ac, indicating an academic institution"
mercury,slanted,mercury seafood dangers,3,3,https://extension.wsu.edu/foodsafety/2016/04/28/risks-of-mercury-in-fish/,extension.wsu.edu,Risks of Mercury in Fish | Consumer Food Safety | Washington ...,2026-05-09 17:21:08,reliable,"domain extension.wsu.edu has .edu or .ac, indicating an academic institution"
cloning,neutral,animal cloning research,1,4,https://learn.genetics.utah.edu/content/cloning/clonezone/,learn.genetics.utah.edu,The History of Cloning,2026-05-09 17:21:30,reliable,"domain learn.genetics.utah.edu has .edu or .ac, indicating an academic institution"
cloning,neutral,animal cloning research,2,9,https://hms.harvard.edu/news/improving-cloning-efficiency,hms.harvard.edu,Improving Cloning Efficiency,2026-05-09 17:22:02,reliable,"domain hms.harvard.edu has .edu or .ac, indicating an academic institution"
cloning,neutral,animal cloning research,3,2,https://animalbiotech.ucdavis.edu/cloning,animalbiotech.ucdavis.edu,Cloning | animalbiotech,2026-05-09 17:22:14,reliable,"domain animalbiotech.ucdavis.edu has .edu or .ac, indicating an academic institution"
cloning,neutral,animal cloning research,3,9,https://repository.upenn.edu/bitstreams/03b6b4f3-e742-44ea-bc34-8e5509bf6f0f/download,repository.upenn.edu,Ethical Issues in Animal Cloning,2026-05-09 17:22:16,reliable,"domain repository.upenn.edu has .edu or .ac, indicating an academic institution"
cloning,slanted,cloning ethical concerns,1,6,https://digitalcommons.liberty.edu/cgi/viewcontent.cgi?article=1009&context=nexus,digitalcommons.liberty.edu,Bioethics of Human Cloning: Are We Playing God?,2026-05-09 17:22:41,reliable,"domain digitalcommons.liberty.edu has .edu or .ac, indicating an academic institution"
cloning,slanted,cloning ethical concerns,1,7,https://repository.upenn.edu/bitstreams/03b6b4f3-e742-44ea-bc34-8e5509bf6f0f/download,repository.upenn.edu,Ethical Issues in Animal Cloning,2026-05-09 17:22:42,reliable,"domain repository.upenn.edu has .edu or .ac, indicating an academic institution"
cloning,slanted,cloning ethical concerns,1,8,https://funginstitute.berkeley.edu/news/op-ed-the-dangers-of-cloning/,funginstitute.berkeley.edu,Op-ed: The dangers of cloning,2026-05-09 17:22:42,reliable,"domain funginstitute.berkeley.edu has .edu or .ac, indicating an academic institution"
cloning,slanted,cloning ethical concerns,2,3,https://hrlibrary.umn.edu/instree/cloningopinion.html,hrlibrary.umn.edu,"Opinion on Ethical Aspects of Cloning Techniques, Group ...",2026-05-09 17:22:54,reliable,"domain hrlibrary.umn.edu has .edu or .ac, indicating an academic institution"
cloning,slanted,cloning ethical concerns,2,9,https://www.scu.edu/ethics/focus-areas/bioethics/resources/the-ethics-of-human-cloning-and-stem-cell-research/,scu.edu,The Ethics of Human Cloning and Stem Cell Research,2026-05-09 17:22:57,reliable,"domain scu.edu has .edu or .ac, indicating an academic institution"
cloning,slanted,cloning ethical concerns,3,3,https://digitalcommons.fairfield.edu/cgi/viewcontent.cgi?article=1214&context=nealsb,digitalcommons.fairfield.edu,Cloning Humans: Legal and Ethical Considerations,2026-05-09 17:23:10,reliable,"domain digitalcommons.fairfield.edu has .edu or .ac, indicating an academic institution"
cloning,slanted,cloning ethical concerns,3,7,https://www.scu.edu/ethics/focus-areas/bioethics/resources/the-ethics-of-human-cloning-and-stem-cell-research/,scu.edu,The Ethics of Human Cloning and Stem Cell Research,2026-05-09 17:23:11,reliable,"domain scu.edu has .edu or .ac, indicating an academic institution"
cloning,slanted,cloned meat risks,3,6,https://www.psu.edu/news/research/story/probing-question-cloned-meat-safe-eat,psu.edu,Probing Question: Is cloned meat safe to eat?,2026-05-09 17:25:10,reliable,"domain psu.edu has .edu or .ac, indicating an academic institution"
coal,neutral,clean coal technology,1,9,https://www.purdue.edu/discoverypark/sufg/wp-content/uploads/2025/04/SUFG-CleanCoalTechnologiesReport.pdf,purdue.edu,Clean Coal Technologies,2026-05-09 17:25:46,reliable,"domain purdue.edu has .edu or .ac, indicating an academic institution"
coal,neutral,clean coal technology,3,4,https://engineering.mit.edu/ask-an-engineer/what-is-clean-coal,engineering.mit.edu,What is “clean” coal?,2026-05-09 17:26:25,reliable,"domain engineering.mit.edu has .edu or .ac, indicating an academic institution"
coal,slanted,coal pollution deaths,1,5,https://hsph.harvard.edu/news/particulate-pollution-from-coal-associated-with-double-the-risk-of-mortality-than-pm2-5-from-other-sources/,hsph.harvard.edu,Particulate pollution from coal associated with double the ...,2026-05-09 17:26:45,reliable,"domain hsph.harvard.edu has .edu or .ac, indicating an academic institution"
coal,slanted,coal pollution deaths,2,10,https://cns.utexas.edu/news/research/coal-power-killed-half-million-people-us-over-two-decades,cns.utexas.edu,Coal Power Killed Half a Million People in U.S. over Two ...,2026-05-09 17:27:02,reliable,"domain cns.utexas.edu has .edu or .ac, indicating an academic institution"
coal,neutral,carbon capture research,2,5,https://news.mit.edu/2025/new-approach-carbon-capture-could-slash-costs-1211,news.mit.edu,A new approach to carbon capture could slash costs,2026-05-09 17:28:05,reliable,"domain news.mit.edu has .edu or .ac, indicating an academic institution"
coal,neutral,carbon capture research,3,1,https://energy.stanford.edu/research/research-areas/carbon-removal/co2-capture-sequestration,energy.stanford.edu,CO2 Capture & Sequestration - Stanford Energy,2026-05-09 17:28:17,reliable,"domain energy.stanford.edu has .edu or .ac, indicating an academic institution"
coal,neutral,carbon capture research,3,4,https://naturalcarboncapture.yale.edu/,naturalcarboncapture.yale.edu,Yale Center for Natural Carbon Capture: Welcome,2026-05-09 17:28:18,reliable,"domain naturalcarboncapture.yale.edu has .edu or .ac, indicating an academic institution"
coal,slanted,coal mining dangers,2,9,https://www.iup.edu/library/departments/archives/coal/a-dangerous-life/index.html,iup.edu,A Dangerous Life,2026-05-09 17:29:09,reliable,"domain iup.edu has .edu or .ac, indicating an academic institution"
coal,neutral,coal ash disposal safety,2,3,https://sites.uab.edu/humanrights/2026/03/30/capping-still-contaminates-the-human-rights-risks-of-improper-coal-ash-disposal/,sites.uab.edu,The Human Rights Risks of Improper Coal Ash Disposal,2026-05-09 17:30:03,reliable,"domain sites.uab.edu has .edu or .ac, indicating an academic institution"
coal,neutral,coal ash disposal safety,2,10,https://eelp.law.harvard.edu/tracker/coal-ash-rule/,eelp.law.harvard.edu,Coal Ash Rule,2026-05-09 17:30:06,reliable,"domain eelp.law.harvard.edu has .edu or .ac, indicating an academic institution"
coal,neutral,coal ash disposal safety,3,2,https://eelp.law.harvard.edu/tracker/coal-ash-rule/,eelp.law.harvard.edu,Coal Ash Rule,2026-05-09 17:30:17,reliable,"domain eelp.law.harvard.edu has .edu or .ac, indicating an academic institution"
coal,slanted,coal ash toxic waste,3,6,https://e360.yale.edu/features/coal-ash-united-states-epa-rule,e360.yale.edu,"As Enforcement Lags, Toxic Coal Ash Keeps Polluting U.S. ...",2026-05-09 17:31:15,reliable,"domain e360.yale.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,biodegradable plastics research,1,4,https://environment.yale.edu/news/article/environmental-trade-offs-biodegradable-plastics,environment.yale.edu,The Environmental Trade-offs of Biodegradable Plastics,2026-05-09 17:36:15,reliable,"domain environment.yale.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,biodegradable plastics research,1,6,https://wyss.harvard.edu/technology/bioplastic/,wyss.harvard.edu,Bioplastics - Wyss Institute,2026-05-09 17:36:16,reliable,"domain wyss.harvard.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,biodegradable plastics research,2,2,https://www.binghamton.edu/news/story/5671/binghamton-university-researchers-develop-process-to-turn-food-waste-into-biodegradable-plastic,binghamton.edu,Researchers turn food waste into biodegradable plastic,2026-05-09 17:36:34,reliable,"domain binghamton.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,biodegradable plastics research,2,9,https://sites.dartmouth.edu/dujs/2013/03/02/biodegradable-plastic-its-promises-and-consequences/,sites.dartmouth.edu,Biodegradable Plastic: Its Promises and Consequences,2026-05-09 17:36:36,reliable,"domain sites.dartmouth.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,biodegradable plastics research,3,8,https://news.berkeley.edu/2021/04/21/new-process-makes-biodegradable-plastics-truly-compostable/,news.berkeley.edu,New process makes 'biodegradable' plastics truly compostable,2026-05-09 17:36:50,reliable,"domain news.berkeley.edu has .edu or .ac, indicating an academic institution"
plastic,slanted,bioplastics environmental impact,1,9,https://www.colorado.edu/ecenter/2021/03/10/bioplastics-are-they-good-they-seem,colorado.edu,Bioplastics: are they as good as they seem?,2026-05-09 17:37:19,reliable,"domain colorado.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,microplastics health research,1,1,https://med.stanford.edu/news/insights/2025/01/microplastics-in-body-polluted-tiny-plastic-fragments.html,med.stanford.edu,Microplastics and our health: What the science says,2026-05-09 17:38:06,reliable,"domain med.stanford.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,microplastics health research,1,3,https://magazine.hms.harvard.edu/articles/microplastics-everywhere,magazine.hms.harvard.edu,Microplastics Everywhere | Harvard Medicine Magazine,2026-05-09 17:38:07,reliable,"domain magazine.hms.harvard.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,microplastics health research,2,7,https://iee.psu.edu/news/blog/microplastics-sources-health-risks-and-how-protect-yourself,iee.psu.edu,"Microplastics: Sources, health risks, and how to protect yourself",2026-05-09 17:38:38,reliable,"domain iee.psu.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,microplastics health research,3,2,https://today.duke.edu/2025/06/microplastics-are-everywhere-heres-what-duke-research-doing-about-health-concerns,today.duke.edu,Microplastics Are Everywhere. Here's What Duke Research Is ...,2026-05-09 17:38:51,reliable,"domain today.duke.edu has .edu or .ac, indicating an academic institution"
plastic,neutral,microplastics health research,3,6,https://hsph.harvard.edu/department/environmental-health/research/microplastics/,hsph.harvard.edu,Microplastics | Research,2026-05-09 17:38:52,reliable,"domain hsph.harvard.edu has .edu or .ac, indicating an academic institution"
plastic,slanted,microplastics human toxicity,1,2,https://med.stanford.edu/news/insights/2025/01/microplastics-in-body-polluted-tiny-plastic-fragments.html,med.stanford.edu,Microplastics and our health: What the science says,2026-05-09 17:39:06,reliable,"domain med.stanford.edu has .edu or .ac, indicating an academic institution"
plastic,slanted,microplastics human toxicity,1,8,https://magazine.hms.harvard.edu/articles/microplastics-everywhere,magazine.hms.harvard.edu,Microplastics Everywhere | Harvard Medicine Magazine,2026-05-09 17:39:11,reliable,"domain magazine.hms.harvard.edu has .edu or .ac, indicating an academic institution"
wind_energy,neutral,wind turbine safety,3,4,https://www.depts.ttu.edu/opmanual/OP60.14.pdf,depts.ttu.edu,OP 60.14: Wind Turbine Safety,2026-05-09 17:40:58,reliable,"domain depts.ttu.edu has .edu or .ac, indicating an academic institution"
wind_energy,neutral,offshore wind farm research,3,7,https://marine.unh.edu/center-ocean-renewable-energy/projects/offshore-wind-energy,marine.unh.edu,Offshore Wind Energy | Center for Ocean Renewable Energy,2026-05-09 17:43:17,reliable,"domain marine.unh.edu has .edu or .ac, indicating an academic institution"
wind_energy,slanted,wind energy bird deaths,1,1,https://climate.mit.edu/ask-mit/do-wind-turbines-kill-birds,climate.mit.edu,Do wind turbines kill birds?,2026-05-09 17:43:30,reliable,"domain climate.mit.edu has .edu or .ac, indicating an academic institution"
wind_energy,slanted,wind energy bird deaths,1,2,https://e360.yale.edu/features/wind-turbine-bird-collision-solutions,e360.yale.edu,Birds vs. Wind Turbines: New Research Aims to Prevent ...,2026-05-09 17:43:31,reliable,"domain e360.yale.edu has .edu or .ac, indicating an academic institution"
wind_energy,slanted,wind energy bird deaths,3,7,https://thereader.mitpress.mit.edu/do-wind-turbines-kill-birds-and-other-climate-questions/,thereader.mitpress.mit.edu,Do Wind Turbines Kill Birds? (And Other Climate Questions),2026-05-09 17:44:24,reliable,"domain thereader.mitpress.mit.edu has .edu or .ac, indicating an academic institution"
wind_energy,neutral,wind power health effects,1,8,https://ehsrc.public-health.uiowa.edu/wp-content/uploads/2019/01/IEC_Wind_Health_Paper_2019_FINAL.pdf,ehsrc.public-health.uiowa.edu,WIND TURBINES AND HEALTH,2026-05-09 17:44:54,reliable,"domain ehsrc.public-health.uiowa.edu has .edu or .ac, indicating an academic institution"
wind_energy,slanted,wind turbine noise complaints,2,10,https://ui.adsabs.harvard.edu/abs/2013WiEng..37...97D/abstract,ui.adsabs.harvard.edu,"A Review of Wind Turbine Noise Perception, Annoyance ...",2026-05-09 17:46:14,reliable,"domain ui.adsabs.harvard.edu has .edu or .ac, indicating an academic institution"
biodiesel,slanted,biodiesel land use change,2,7,https://its.ucdavis.edu/blog/making-policy-absence-certainty-biofuels-and-land-use-change,its.ucdavis.edu,Making Policy in the Absence of Certainty: Biofuels and ...,2026-05-09 17:48:10,reliable,"domain its.ucdavis.edu has .edu or .ac, indicating an academic institution"
biodiesel,neutral,algae biofuel research,1,7,https://sites.nicholas.duke.edu/johnson/research/algal-biofuels/,sites.nicholas.duke.edu,MAGIC – Algal biofuels and food – Johnson Lab,2026-05-09 17:48:47,reliable,"domain sites.nicholas.duke.edu has .edu or .ac, indicating an academic institution"
biodiesel,neutral,algae biofuel research,2,5,https://wrrc.arizona.edu/arizona-algae,wrrc.arizona.edu,Arizona's Algae Biofuel Research Advances Understanding ...,2026-05-09 17:49:01,reliable,"domain wrrc.arizona.edu has .edu or .ac, indicating an academic institution"
biodiesel,neutral,algae biofuel research,2,10,https://ee.calpoly.edu/projects/algae-biofuel-interdisciplinary,ee.calpoly.edu,Algae Biofuel - Electrical Engineering - Cal Poly,2026-05-09 17:49:02,reliable,"domain ee.calpoly.edu has .edu or .ac, indicating an academic institution"
biodiesel,neutral,algae biofuel research,3,4,https://e360.yale.edu/digest/algae-biofuel-carbon-footprint,e360.yale.edu,Algae-Based Biofuel May Have Bigger Carbon Footprint ...,2026-05-09 17:49:14,reliable,"domain e360.yale.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,neutral,ai safety research,1,6,https://aisafety.stanford.edu/,aisafety.stanford.edu,Stanford Center for AI Safety,2026-05-09 17:50:45,reliable,"domain aisafety.stanford.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,slanted,ai existential risk,1,3,https://www.brookings.edu/articles/are-ai-existential-risks-real-and-what-should-we-do-about-them/,brookings.edu,Are AI existential risks real—and what should we do about ...,2026-05-09 17:51:26,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,slanted,ai existential risk,1,7,https://web.stanford.edu/~chadj/existentialrisk.pdf,web.stanford.edu,The AI Dilemma: Growth versus Existential Risk,2026-05-09 17:51:29,reliable,"domain web.stanford.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,slanted,ai existential risk,2,9,https://www.itas.kit.edu/english/projects_heil24_seri2.php,itas.kit.edu,Uncontrollable artificial intelligence: An existential risk?,2026-05-09 17:51:54,reliable,"domain itas.kit.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,neutral,ai alignment effects,1,7,https://www.brookings.edu/articles/hype-and-harm-why-we-must-ask-harder-questions-about-ai-and-its-alignment-with-human-values/,brookings.edu,Hype and harm: Why we must ask harder questions about ...,2026-05-09 17:52:33,reliable,"domain brookings.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,neutral,ai alignment effects,2,9,https://hai.stanford.edu/news/challenge-aligning-ai-chatbots,hai.stanford.edu,The Challenge of Aligning AI ChatBots | Stanford HAI,2026-05-09 17:52:52,reliable,"domain hai.stanford.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,neutral,ai alignment effects,3,9,https://www.scu.edu/ethics/focus-areas/technology-ethics/resources/a-multilevel-framework-for-the-ai-alignment-problem/,scu.edu,A Multilevel Framework for the AI Alignment Problem,2026-05-09 17:53:06,reliable,"domain scu.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,slanted,ai uncontrolled intelligence,1,3,https://www.itas.kit.edu/english/rg_digit_heil24_seri2.php,itas.kit.edu,Uncontrollable artificial intelligence: An existential risk?,2026-05-09 17:53:19,reliable,"domain itas.kit.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,slanted,ai uncontrolled intelligence,3,2,https://www.hbs.edu/bigs/insights-ai-wealth-gap,hbs.edu,Unchecked Power of Big Tech Poses Risks as AI ...,2026-05-09 17:53:49,reliable,"domain hbs.edu has .edu or .ac, indicating an academic institution"
artificial_intelligence,neutral,ai ethics guidelines,1,7,https://library.educause.edu/resources/2025/6/ai-ethical-guidelines,library.educause.edu,AI Ethical Guidelines,2026-05-09 17:54:50,reliable,"domain library.educause.edu has .edu or .ac, indicating an academic institution"
